user_id,sku_id
39926	97536
11488	162341
58654	113305
96896	5505
71641	131655
57721	73469
21833	154636
101522	81600
62025	79636
48124	61531
22205	77571
20765	145946
41542	65520
88729	134619
42448	133029
5183	38639
98248	63006
100328	12564
45609	57018
5627	12564
35155	21147
33722	52343
15524	12564
66419	63006
22659	113185
52843	18412
16514	12564
13785	21457
13986	154636
40731	58568
63627	37254
64890	47895
59968	164318
46610	32370
44525	154636
24779	63006
31883	39425
47975	21147
20550	24371
23738	154636
52724	63006
95201	78694
23474	39425
5144	21147
61920	64794
27806	77633
3165	154636
70541	88295
42027	12564
80369	38639
85278	6533
68191	63006
59837	149223
52919	166707
78308	126535
24051	44854
40132	38639
52485	145990
78334	84389
66013	47193
38900	12564
921	18412
13093	64467
11591	75489
48070	38222
37648	164609
16389	24371
88190	84389
60222	36307
40524	92909
73790	12564
74085	68767
88810	14433
56431	56792
59395	121811
61890	14163
2094	59175
35943	63006
57529	154636
28733	12564
79385	127735
56106	14163
38873	12564
78214	107711
23281	12564
21765	3489
66324	142762
23778	126906
85641	160537
54881	154636
63938	12564
41094	154636
92817	62863
87007	31662
89216	12564
92646	73427
69722	57018
31102	38639
56676	65520
63812	69355
73690	134084
13650	73469
45671	6533
22515	140166
12305	138151
62382	65520
69030	131777
44492	5505
67003	37254
61304	68615
49927	109083
73722	88295
56157	166354
46076	47895
10849	18412
36	148971
71378	42199
61755	6533
556	8062
82825	68615
58367	65520
12274	12564
94020	149641
88249	17242
96848	9702
17888	111999
84131	154636
28431	147796
16878	70839
72193	52343
800	69355
82758	145946
66120	97097
78375	47895
979	61531
78290	63006
36702	128977
8043	147796
18616	152478
63296	152478
65950	18412
78955	117267
79128	70839
74556	129010
94821	160476
87748	25409
60454	169819
30598	52343
54704	63006
23411	57018
4991	32465
99576	84389
31920	162498
74301	155911
36487	5505
21909	18412
100610	91393
79997	166354
41119	47193
33215	169819
71552	63006
42216	69355
51778	52343
12570	89329
62627	121811
73195	21147
22670	16864
101894	156064
71135	18412
8916	77571
21037	88295
101884	38639
59436	15259
96460	76270
37612	12564
21070	107012
95417	131300
30318	126146
77227	97025
44609	15259
95335	109083
6738	61226
25164	147796
14653	131300
54410	111999
55627	128567
23982	146523
11510	64974
54022	14181
67637	131300
67539	166354
51151	44854
77661	84389
63533	63006
15342	52343
97184	103652
4861	31662
77557	99625
71790	31662
77384	18412
72098	52343
40053	62872
23260	38222
74268	160476
71669	166707
28278	104563
31242	138778
100650	5505
25837	79405
94407	115863
94963	40336
101566	149641
72149	103652
37881	65520
25640	15259
93114	62863
70301	18412
102735	78335
61989	127735
101279	21147
24213	15563
82293	153551
91116	145990
30040	84855
94095	69209
65480	32465
15044	12564
72256	138151
45863	60861
54947	126146
25781	68767
44744	163131
59866	59038
81741	57161
89884	71110
64386	63006
47235	47895
54257	5505
99260	81865
76449	153551
7299	154636
18610	20878
51472	46835
66199	142140
23693	38639
79884	90294
22070	166707
100314	44854
67998	132835
80917	12564
90717	12564
51178	166707
9623	134619
12360	131930
97449	160208
52753	31662
7679	63006
35986	91393
96755	103652
13031	34314
22105	73398
47605	18412
73557	63006
97602	14163
81085	103132
34884	117452
68160	38639
69708	43062
98472	112555
28311	57018
85360	168651
77010	149641
48208	156064
20274	62863
11371	14163
74736	9702
46676	47895
41298	5825
18040	78694
81829	5825
89290	128988
15948	141167
19569	138657
23430	94652
2736	78694
59224	18412
44173	12564
50751	13334
21228	39253
27567	169819
68050	37957
61012	89802
31345	128988
58201	24371
31836	65520
10306	65520
67583	1628
19127	144170
25465	122664
72451	31662
28283	18412
71163	160750
39414	32465
86995	76270
26904	127735
95378	154636
73048	75525
85369	6754
14920	58568
77969	128988
92991	18412
10861	39425
55685	31662
54591	10321
8897	152478
101912	44854
56651	166354
27552	38594
84509	79520
61864	63006
4780	78335
82412	21147
6637	47193
20610	95735
57134	138778
75863	41101
10281	12564
97477	21147
4123	16839
36860	61581
96800	18103
79127	151327
30756	148434
2690	62872
102684	84389
50139	63844
65372	38639
98691	97536
7318	63006
62715	154636
30730	73136
63925	13334
79856	15259
57117	131655
54986	75877
45721	47193
2729	108824
16260	73712
38410	32465
25181	65233
12148	61531
21998	84389
8946	55715
23683	47107
102972	57018
45030	63006
55371	89802
92290	47895
55210	56792
73156	161694
1048	149641
68101	128977
26458	84389
94894	24810
93413	138778
13110	107012
27684	12564
101280	57161
34559	59175
20445	91393
62963	65520
79779	61226
28830	149641
38367	126146
228	73398
22869	109728
86659	128988
73972	101181
23593	58246
17056	148434
68343	84389
51274	103132
76328	73469
80969	52476
33260	102204
78794	149641
61835	152179
88750	52343
44054	77571
27682	12564
79108	75877
85999	154636
23162	170587
23754	61070
73881	21457
97927	6533
40461	107012
8174	154636
14346	21147
34722	133029
56993	154636
9476	73469
1845	126146
78473	138151
42491	21147
37942	44854
90446	63006
93173	70839
87887	63006
35028	31662
31650	77723
42754	18412
69739	63006
78176	69209
75486	12564
61256	69209
94651	145946
50328	69209
72074	162341
6480	65233
94111	84409
23741	25987
84205	115851
18528	73398
96124	63006
42198	42721
85605	75877
69511	103652
13804	75877
102623	131777
86733	166354
99014	149223
96736	148596
92240	101181
91717	37957
100067	31662
14355	32465
68462	6533
61902	79520
41838	84389
16604	84389
70484	111225
38869	166354
29339	127735
10563	12564
41413	38639
54870	63006
36765	37995
22905	18412
58449	103652
54897	154636
19074	12564
24295	14433
11641	107012
47349	166354
82907	6533
67690	77221
47074	103132
55757	12564
79519	149641
5330	52343
86218	65520
5049	142762
79251	153551
78811	15921
27662	112332
73546	31662
78804	69209
3419	144549
82019	84389
31082	63006
77382	149641
41577	88295
29241	169726
79754	146523
77308	5825
89610	63006
56073	148434
70328	57018
36806	75525
40185	138778
85236	157827
16235	3301
40286	142140
8794	119979
11669	140687
99178	23696
79626	38639
6942	40336
84169	69209
96810	13057
37874	166707
34633	24371
72349	154636
99634	59175
10241	69757
71974	76270
66364	14433
83509	126144
12430	107711
90049	47895
18179	12564
48795	103652
31263	153551
32536	47955
89424	144549
19951	149641
88500	36307
2711	107578
18417	18412
56886	143717
38423	68767
4097	154636
20917	42199
47927	75527
57170	52343
68897	139448
23520	149641
52695	85557
77175	128988
53204	17470
67361	149641
41919	65520
78992	163392
39495	122341
12808	109728
53668	114037
75877	109728
32014	112513
26315	79520
93581	166354
64510	164252
33122	61531
50344	24371
25466	128988
14779	153551
90391	84409
62985	143764
38638	166707
42256	84389
53687	134619
99951	24371
42352	78694
72615	166354
79874	142762
28634	79636
23210	152478
17744	7746
2985	79520
87821	152872
58780	52343
53165	157827
36035	153395
68645	114132
93800	15661
14222	108824
98754	4919
36722	56171
12939	36171
76825	52343
6720	81462
41191	112274
90697	149641
98249	4723
97772	59820
65547	63006
7344	81708
5328	47193
21251	79520
18853	130829
15060	12564
25705	32465
17824	142140
91698	32465
98633	109728
53810	14577
24239	12564
6902	44854
1597	42199
97279	164211
80873	72771
11719	14163
30630	149641
33000	14163
21868	57018
52757	21147
63721	12564
81785	14433
33198	22499
68273	103014
84226	149641
6305	64231
50939	63006
43733	79636
76740	108824
40622	79520
11386	78694
48561	63006
6572	109083
85738	159397
6871	146523
59715	31662
35468	89802
18114	63006
65226	6533
76581	21147
8406	138289
30443	32465
64955	44854
43096	17470
44041	45813
45123	79520
66939	59175
961	145946
43604	153551
73500	41101
18076	78020
34761	58475
80367	152872
18372	93180
6562	84409
24838	9702
34341	90621
32807	38222
25807	21457
27944	5825
82210	31662
18891	47193
87283	154636
40506	37995
25129	149641
30258	12564
20934	149641
13369	5505
36854	125581
76135	24679
25099	169819
22186	73469
314	132562
48469	134289
84889	42108
36913	101664
16017	126906
25874	63006
37204	115851
90735	142667
20128	60861
51334	18412
90030	140807
93756	152478
34027	109093
56494	40336
30889	112332
46291	57018
50362	79636
80171	149641
23267	48895
97551	142829
69280	164211
47588	73842
95898	31662
67089	89802
100496	63006
34446	57018
1183	75877
71273	47895
48025	134084
68917	73398
97562	145946
23655	18412
14614	59175
63999	21147
10114	57018
95536	161265
95871	19233
8478	6754
83314	135409
66605	59175
76984	149641
35651	68615
43207	38639
92498	84389
101033	47895
70221	63844
13434	12564
27999	166354
47318	131300
56627	38639
84346	103234
95377	169819
33189	62351
50342	164544
8797	11090
57213	152478
101918	154636
33324	123578
3931	18412
63943	5505
68770	97025
63924	130291
9275	151327
47617	6533
68635	116489
29473	5825
2236	6533
1450	69209
11891	12564
62669	88295
16864	142140
34142	152478
9696	117996
75786	166707
24862	62085
21947	57018
98785	56955
26577	115215
69105	149641
58487	98253
18397	149641
70147	154636
8186	7746
29569	149223
13086	154636
24846	144589
88203	158569
67647	166707
27758	47107
32797	32465
63459	154636
74262	24371
40510	125110
26911	21147
98401	63006
48350	63006
28610	32465
67631	77571
8604	149641
24575	38639
44621	36371
91556	37957
44102	31662
68303	90621
52039	34697
660	12564
9745	153395
13229	60861
34992	149641
37246	132782
95868	12564
71746	7746
7661	5825
8694	85557
79340	166575
15941	122341
48459	107012
61687	152478
100329	167310
33445	90621
26592	36171
9171	153395
64697	93295
6632	11640
10002	152478
80327	52343
79862	103132
2097	36307
65176	84389
30912	126535
63457	154012
14665	22030
60074	12564
97957	37995
25098	169819
23451	147218
1152	154636
52218	154636
60425	70352
5206	94944
25625	71098
21547	84389
23003	70839
12847	169819
51295	128988
87223	44854
74448	166354
19917	63006
98166	89329
7557	160209
94706	132290
86494	104605
100534	52343
88882	161734
36420	47107
57436	55092
23227	21147
99042	77571
65905	47193
4010	14163
39485	81865
62502	39425
30474	10133
100027	32465
88557	62863
21436	131777
26711	19662
21779	14181
6556	170870
19203	152478
97447	15259
81875	63006
19895	38639
57755	32465
94827	63006
14425	147796
12447	149641
57425	19960
29260	18412
78517	94561
92568	20308
3416	59175
86168	52343
46454	152478
17934	31662
102722	93180
98713	149641
51129	57018
15345	59820
49468	18412
19421	5505
102379	33445
18873	132290
64877	115215
44668	84389
28520	52343
28063	21147
39774	32465
102308	103014
83762	75836
49280	12564
2282	158569
30159	40336
23092	59175
15281	134619
38567	149641
59462	108824
90638	128988
36687	79520
23565	57018
39542	12564
75936	24371
11407	21147
51924	103652
3260	24371
70629	14163
50202	76959
8944	84409
16020	52476
27652	168106
56975	57018
55756	14433
40675	21147
25798	84409
35131	160931
84168	52343
9700	149223
42102	52343
87662	32465
80719	21147
18468	149641
1208	31662
17022	165516
38087	31662
94703	55444
84826	60861
39856	77571
57360	57018
51606	79520
75473	94704
53428	81462
32462	78694
54400	15259
7048	55143
69984	65233
54540	106759
40997	12564
50895	79405
89896	134084
90516	15258
96187	57018
97446	38639
68430	81462
36406	112604
98819	61226
98741	32465
16555	107012
44373	10325
56260	75877
78584	151992
59370	145946
11157	89087
24682	153551
44434	40336
60708	166707
59447	68767
72479	17470
43496	31662
41329	6533
21298	154636
41111	63006
57675	73398
76528	57018
32029	108824
62796	63006
95433	84389
49121	12564
10533	103132
68378	60861
18797	36307
61371	57018
78756	5825
43737	152872
62756	52343
32440	21147
86499	63006
23218	12564
59632	115851
18117	149641
62394	149641
44349	18344
88628	154636
100822	22499
51579	126146
54337	134619
48502	151327
50614	78797
69679	84389
98539	153395
60724	84389
80177	97246
65419	60230
60650	59175
98152	52343
49378	140807
20669	149641
11903	59175
73077	160476
7481	15259
102940	41101
31828	57018
56147	147796
25094	145895
91040	52343
56118	73469
100662	65520
88240	153551
21239	128747
95607	32465
83503	108824
98576	116489
78604	63844
79423	37995
77694	64974
45575	40336
75662	38222
68151	63006
21040	12564
75609	154636
61914	70743
68910	146523
43739	79636
3929	36307
95538	151327
6149	15259
47518	72855
55878	168230
74657	7746
17724	166379
71939	21147
96221	17470
74764	16839
15172	166707
69825	169819
40553	15258
38010	5505
24618	84409
4214	32465
41312	32465
72390	57018
44180	31662
70	81462
61585	18412
79109	12564
27667	81708
73754	149641
76035	57018
97776	32465
26225	24371
77566	1628
73505	47193
38111	128977
8887	5825
5295	154636
13243	5825
33576	166354
96873	116746
74074	169819
85167	40336
70061	57018
81573	12564
43664	24371
67605	12564
56015	24371
60873	149641
72431	128988
37941	113305
54266	128988
51768	115215
50826	70352
15874	77571
74454	83144
98478	131777
79615	149641
72102	134619
20630	152478
71515	24371
75653	15259
58299	77571
51183	154636
68969	148421
65255	11640
48657	103652
11291	89329
99187	78694
81412	81462
27066	152478
20657	75489
18025	62351
70333	20308
33447	52343
56092	154636
78588	20308
57081	166876
47772	151327
67977	55092
77737	112513
23531	103132
71291	63006
98439	32465
12201	4723
20147	126602
44151	149641
6183	56792
74236	71110
32926	68615
44056	80462
74093	73265
69294	88295
88362	32465
59537	75877
63515	59820
71686	73469
37086	63006
91163	97025
97977	89802
54904	36307
23320	169819
14252	47193
30957	15661
45434	147796
20005	47193
92944	154636
31034	57018
87151	59175
79592	47895
78127	69209
77854	62863
97868	108824
1830	101664
85485	127896
11374	124180
31763	125581
27873	59175
37650	47693
35459	63006
6048	65520
28924	30827
96849	56234
77118	44854
18577	97025
33886	79636
43046	84389
14480	73469
16766	103652
54830	57018
70340	36307
16761	108858
29751	57018
84386	68615
78161	14433
5207	53638
45036	5505
13954	78335
2851	145895
20929	20308
502	20308
55016	142140
42076	166707
35245	25987
83470	154636
9064	164258
70435	153551
86826	88295
31618	50688
34552	5825
10278	168651
42595	119979
53736	149641
12683	5825
51890	32465
35773	52343
86021	37957
97682	63006
85239	38639
68141	5825
39915	169819
36986	142140
992	70845
83452	123773
88534	124997
49074	15259
89561	129287
27098	123650
63641	32465
93033	149641
63525	38639
69324	52343
12032	134084
87083	5825
69259	31662
85567	5825
11453	31662
89067	62863
50779	10325
54038	81708
53561	69209
54100	107012
62653	39425
109	60861
26898	89802
54401	68615
32953	63006
34716	5505
90959	52343
33139	37995
86661	31662
31336	38639
15901	42721
17903	124997
31357	93295
71344	12564
76229	38222
100427	15259
55116	63006
69583	71736
60099	24371
25748	14433
10287	59175
12764	57018
41185	90621
100155	90294
52372	123578
44578	146523
79702	6533
39659	134084
35196	107012
85646	153551
11950	64974
30520	61531
11516	147796
3390	138151
28326	55674
96853	63006
12204	124997
82343	140807
83	164258
30245	138151
73750	84409
10381	151327
8453	21147
98044	63844
87554	62863
17371	128988
17782	152478
54171	21147
77052	115495
31855	113305
62819	63006
70005	21147
49796	44854
6702	5825
65816	152478
42874	73469
87227	63006
65798	128567
36460	39425
54746	32465
768	132782
22605	119979
48863	14163
59524	24423
88523	166707
90677	155017
96171	156064
67281	38639
11802	12564
57713	145946
598	109728
180	38639
82182	70839
28543	5505
85472	5825
17975	151327
29351	122664
49269	72855
31715	109083
26175	12564
49402	6533
18214	134619
76447	34314
71635	169819
40405	151327
30793	38639
87656	154636
55761	108399
25957	72073
3429	145946
40363	167983
25242	44854
78787	65520
5679	63006
77358	153551
85966	102110
88174	169819
49427	63006
75230	5825
73749	153551
35702	32465
89343	138151
65155	164252
59122	97502
9958	21147
98134	12564
81512	127896
13493	154636
63591	57161
13782	14163
7186	123016
103142	63006
50438	170870
54684	126146
64205	12564
46301	84389
98504	70352
48326	160931
39999	47193
96027	77571
63669	12564
52628	134084
30187	81848
92217	57018
24093	166354
93202	108824
95145	7498
29614	18412
95504	145946
88546	128988
62996	20308
24663	149641
4052	142140
8726	120189
63550	154636
33105	101181
101640	44854
83535	107012
6706	116489
25040	122341
54421	152478
88029	65520
40451	152478
77110	77571
25655	128747
70583	149641
43890	149641
2274	127735
29604	81708
65059	5505
28760	14163
64134	38222
74482	103652
18549	100744
50087	74517
13125	149641
51369	78020
59765	140807
51219	24371
72007	18412
96968	38222
60030	164544
29810	154636
62151	53638
66146	57018
49192	141167
51127	154636
67666	14163
82775	164215
24747	76959
47654	36307
5042	166354
64107	57018
37049	43062
17446	32465
16541	12564
77575	44854
25936	63006
605	85456
70905	154636
100668	75525
26681	79520
41267	119979
24887	146523
22683	147796
15858	138778
24023	59175
23518	59175
79142	161870
99803	109083
4218	40336
43762	129889
54710	149641
96678	37957
68861	15259
43190	107012
32511	154636
8950	154636
44266	37638
46221	70839
92613	154636
56045	151992
85397	131300
25536	124997
63717	40336
2945	52343
40755	37957
30523	126146
61078	5825
27995	57161
83068	56171
68150	75527
99336	81708
41058	132562
6788	152478
7838	145946
79774	20308
8873	5825
9645	102527
95876	85557
52386	47193
68146	152478
66690	13933
91137	21147
820	40336
75336	149641
82047	5825
3375	149641
71009	134619
61477	128988
65116	145946
6789	68615
78172	63006
38380	120991
1873	126146
59751	15259
64279	109083
47424	132417
57252	7746
102493	125756
2253	50290
74483	52343
16757	62863
4535	21457
45179	57018
29220	81708
27208	68767
58154	140807
17676	151327
72787	34314
25497	77723
64296	6809
52006	47895
5626	69858
100833	118167
96638	12564
15977	52343
39113	44854
82181	62863
49049	126478
93902	153551
46319	12564
83787	154636
27035	12564
7399	149641
88290	161641
71000	128567
71190	63006
8199	128988
34936	5825
35474	38222
39395	103652
96421	166707
17351	32465
46940	104563
61132	107012
81563	154636
85113	162658
29224	149641
26748	127735
41188	81462
92331	144549
2202	62872
42153	125756
21344	78335
36537	44854
50702	169819
90591	59820
34534	24679
34147	63006
49774	60861
57557	12564
73145	84389
85135	36307
17921	106714
60175	144267
65044	161193
26185	63775
36291	166707
9452	62863
73328	152478
59416	125756
8940	32465
87045	18412
101759	68615
67414	75877
95789	38955
14433	151327
6713	140121
6614	21147
28091	9702
52342	18412
91421	37957
57461	5825
52187	76270
84820	32465
37054	24371
11620	21147
64004	69355
43680	63006
63506	121033
8383	63006
34739	154636
44419	12564
25882	52343
79511	52343
94152	131655
79	61226
100946	65520
96410	164258
59607	12564
102680	12564
20000	39425
61871	47193
72804	72073
57341	73427
78064	32465
13092	70352
86064	138289
81079	63006
67382	169819
55547	169819
24364	56747
80427	37957
13135	42199
48979	12564
51068	154636
24608	21147
36726	63006
82140	69209
64945	131655
25870	115851
58100	62863
80773	6533
88153	130278
32736	37957
1387	138151
69004	93180
7802	154636
16239	119979
6974	21147
44410	149641
56807	168651
11421	47193
6709	68615
38636	83144
10244	75750
6003	152478
53728	5825
24584	164258
95755	156064
40806	79113
52773	145946
5617	84389
30926	149641
17323	47895
49058	14433
17189	75489
46265	5825
42921	126335
55265	75877
39343	153551
10161	152872
70656	169819
70464	125756
51155	149223
93459	69355
73667	32465
65954	88295
50475	66291
6921	63006
41369	14181
91759	12564
34451	59175
9098	5505
69321	38639
71826	52343
45474	57018
58343	160537
102742	40336
63489	169819
39988	169819
6411	37957
3755	128747
98601	166707
57394	138434
76189	61226
55479	6533
71983	147796
35824	131300
18408	37957
55939	79102
2576	12564
71246	24371
30019	57018
71398	147796
28867	63006
40835	151327
9200	38639
18922	60230
25485	116597
61422	149641
22795	12564
77836	134084
12198	94944
62402	48895
19064	135409
59209	63006
88666	63006
13312	32465
34163	12540
94391	5825
15682	103234
30660	38222
31050	66291
2073	57018
52099	32465
62617	124997
12834	52343
38379	116489
50888	44854
4949	81287
101861	81462
6684	83048
42137	30195
16942	103132
77277	28295
97310	63006
37768	12564
72976	48895
92117	15259
77922	102110
45445	7746
80579	63006
46723	115867
56372	125756
87531	85557
52789	71110
72993	52343
94981	140687
75634	68615
30419	42721
25155	58568
85143	56792
18122	144821
4271	116489
78426	145946
87206	52343
71892	128254
40187	5825
71098	128988
50121	77571
98057	103652
20326	47193
74911	149641
34489	12564
75231	31662
79309	75877
45777	36307
63827	84409
42101	24371
58523	154636
75370	133436
39634	81462
54891	16141
56167	73469
73094	107012
91440	89802
72903	55092
8623	107012
51016	141167
11787	136244
88746	5825
70667	63006
95906	62476
95058	103652
94419	15259
87853	57018
30061	166707
42301	92909
79951	63006
76381	36307
60156	123773
40095	20308
24340	63006
20244	70839
89044	152478
94425	169819
58678	59820
65823	52343
76949	46990
49118	81708
47914	125756
6955	166707
38455	48895
19274	44854
45232	162658
43089	138151
49061	20308
86520	1058
90580	3067
25047	84389
39043	47388
80459	63006
19554	157827
43970	18412
24545	127896
43951	147796
100636	15259
80479	155017
98255	8466
85331	153551
78857	164544
1933	132417
66485	57018
95453	63006
34088	152872
45077	47193
39122	79636
20407	15259
60961	79636
62500	154636
36015	63006
65621	12564
62603	75824
34372	152478
96480	149641
6415	140915
40087	7746
94822	152179
65911	44854
38283	149641
92096	36685
73837	32465
77711	154636
25151	57018
71058	44727
30274	120189
30319	101181
58306	149641
99350	24371
33764	75877
83670	116489
25990	124997
87620	32465
90888	85557
19591	160476
11547	14181
26515	63006
71254	128988
17687	123773
74231	84389
54204	49367
57185	127804
40626	134619
3199	88814
51981	5505
84190	85557
96288	134619
32268	32465
97168	152478
81204	128567
13832	63006
32409	79636
92844	57018
3765	5505
54265	52343
22434	138778
29647	123773
964	128567
54872	153551
84262	149641
43359	10325
82042	62863
19056	21147
22065	56792
89199	84389
66796	42721
65437	32465
89821	12564
84332	138778
3442	75489
33499	77571
18052	6533
56129	110109
21663	57018
90378	64974
16739	149641
55702	160476
85939	130291
14821	80030
42290	85049
90535	24371
75913	85557
67514	84389
88845	116489
42345	69209
29137	160476
42307	134619
93354	131300
65350	119979
4735	160208
84170	18412
33619	1628
72756	64974
101089	40336
43513	151327
84130	102110
63394	166707
59194	78694
89566	14283
45549	6533
33210	71736
39726	32465
91803	139448
23651	51969
39783	93180
4254	79636
8972	61531
45952	166354
74484	51371
68286	59175
52677	112332
1172	44854
67455	103132
92726	12564
95963	36307
84034	160476
3366	92909
1946	62863
74239	8466
45871	149641
56087	166707
65063	91721
3703	61531
67024	81708
10256	88685
8201	1020
73107	18103
32961	78694
50406	12564
1826	127367
76618	125412
102043	24371
27994	57018
52752	142140
29909	38222
69155	52343
46662	61226
9667	85221
40213	84389
33076	73469
17951	103652
100079	74517
61948	37995
80547	12564
33087	68767
68784	36307
97488	158020
100188	57018
34105	7746
97190	4723
78803	48895
29189	63006
92178	31662
30024	37254
71805	21147
737	5505
25525	128988
103018	120991
62220	18412
42528	169819
40650	57845
8593	18412
42012	149641
36132	95850
73678	124997
79679	59038
95184	13785
95316	18412
85994	166707
44892	60230
94365	57018
13700	152042
48158	11640
89917	166707
25068	5825
14261	18103
93557	32465
6452	18412
45346	87502
76467	97025
50279	63006
79579	92394
11152	117452
16930	164318
6539	145946
50727	54709
2468	66169
33574	149641
33738	154636
69090	36307
36833	47895
77955	90294
103154	18412
34334	15259
61232	164211
5039	5825
20077	152478
54437	120983
72916	153395
5310	89802
61101	135409
17165	78694
1052	18412
33909	168651
15469	107012
22259	12564
84420	42721
51172	37995
85961	57018
35045	67755
42568	14181
60661	75877
37643	116489
72393	127735
58745	61226
60387	128567
19902	128988
58901	157827
12453	18024
25653	154636
70514	152872
34405	41101
4428	5825
86955	54709
28724	31662
13254	69209
90477	12564
47453	84409
11161	128988
3526	31662
12629	56747
63585	5825
56213	134619
85987	154636
100439	149641
151	68615
7885	127735
21557	154636
35018	63006
96168	149641
98196	77571
54027	62863
34498	55092
9687	32465
71847	142140
32765	169819
26106	31662
54883	44854
13625	5505
78673	44854
80193	12564
79182	52343
60023	83144
44210	9702
83715	147796
38867	5825
102989	75877
21133	20308
64561	136244
68399	28295
58279	1051
9464	52195
81063	14163
5547	65520
89448	97502
64773	63006
29071	63006
80772	149641
85941	63006
94134	13334
1049	128089
15950	167310
53456	59175
47687	20308
74251	166707
36533	62351
36816	75877
87949	62863
51498	32465
89985	166707
10698	18412
97335	37638
29813	60861
43247	37638
68567	75877
44930	12564
92103	31662
38690	44854
93003	31662
29703	153551
13012	97025
21053	132417
4868	57018
39457	102204
86010	61226
81005	20308
53888	126146
15557	127896
96741	151327
80594	112604
25278	107012
49547	63006
98900	79520
80039	69209
55721	5825
92816	58629
17715	126146
51314	166707
14223	166707
81971	149641
89546	157120
67198	103132
12698	115851
73442	107012
81310	18412
84608	59175
10594	160476
8900	48895
33663	108824
84913	154636
11354	149641
37286	40326
25170	38639
51868	47193
32715	132818
41905	134289
3270	130683
60852	149641
49007	16839
2313	14433
78082	109083
48902	38639
22727	47895
87834	151195
56227	153698
61997	71487
20095	85557
65895	134619
47521	149641
19632	50688
20973	68767
31430	15106
70934	74141
44916	75527
62276	61531
56204	147796
33570	160476
88678	52343
26140	128567
89029	84389
27493	112274
17150	154636
15563	124997
42507	109728
32246	156064
20755	142140
80043	40336
87828	153551
63745	169819
67503	144170
43761	102110
44697	130291
6705	52343
19210	116489
29017	166354
23252	147796
28624	20308
27626	150957
55597	12564
49902	40336
14582	37957
73222	149641
4410	12564
83310	6533
68017	92909
84240	63006
97930	5505
50205	27858
44483	44854
65930	65520
9002	63006
91664	156064
60295	62863
1255	32465
36793	109728
69497	24679
49975	52343
83595	21147
92381	63006
54031	63006
51198	134084
15590	154636
8306	4366
27367	60230
58581	5505
41459	7030
73910	109022
25367	38639
57437	91915
59812	57018
69300	164215
64568	15259
18605	50482
63124	168230
40293	160476
1006	63006
18910	126478
44840	108824
24934	169819
40733	103132
32162	52343
80141	130496
35223	69209
41805	68767
48265	122664
28693	68767
52942	57018
69059	41428
9471	62863
1193	99646
72084	81462
18568	57018
33791	18031
102661	15259
444	81462
88144	164544
61901	75877
39009	7449
88987	103132
41224	52343
67492	52343
748	31662
5373	147796
86088	79520
39449	63006
80275	149641
28419	126146
59018	153551
3111	68767
46236	73427
53651	60861
1722	61531
20219	18412
29542	88295
42964	153551
43582	97025
8264	63006
89217	160662
100670	94795
9853	50225
65605	52343
43602	126906
82392	84409
69286	147796
59268	107012
96941	59820
54212	125756
65532	75849
44734	52343
4001	128747
6488	13785
46861	32465
84239	62476
25320	160476
17637	12564
39906	128747
46869	138853
12637	37957
57082	5825
65145	154636
62341	138684
25189	40336
48044	52343
49957	57161
74233	128979
93266	31662
6284	63006
18785	86942
78629	125756
43636	163754
5506	154636
44790	46990
25594	44854
36354	61531
99303	12564
42892	36307
45632	68039
6117	153395
4437	152478
95452	12564
45757	64794
14905	126906
88875	77571
21530	65520
8279	40336
46800	94652
86771	44854
50049	83144
57919	12564
96201	24679
4332	153551
19122	152478
33790	142497
92423	69416
24673	18344
38889	120580
49572	109728
41250	144129
22799	12564
16058	55562
22888	24679
44816	107012
2937	145946
100228	142762
42930	121950
16413	143764
20348	113305
93729	61226
39327	62863
19646	127425
101300	153395
40542	52343
80322	72771
84339	70839
23296	47895
93263	7498
70458	98253
99973	154636
89672	154636
52854	83384
35102	59175
86095	47193
36272	276
75890	57161
78895	59402
22532	69209
20350	152478
86182	57161
91925	71691
80645	166707
49081	164258
39948	98253
48865	63006
67406	47193
67053	154636
38755	126146
98015	47193
29524	149641
53416	84409
67155	128747
60737	95850
66083	97025
39853	47895
93832	153551
48068	57018
100873	57018
27610	138151
58363	5825
37104	84389
87374	24371
16301	24679
95742	153551
55957	57161
99000	164258
32888	75877
86872	79636
77345	97025
20486	1745
76116	63006
90123	152478
34456	103652
56876	154636
14073	45320
93938	154636
36879	166354
84765	44854
60499	138106
95366	73398
11282	63006
89928	107012
4149	4366
54459	7498
101776	103132
18373	134619
16660	44854
45080	149641
52932	38222
61675	66331
61098	166707
93510	12564
91806	81865
72808	153551
96716	15259
97303	58568
43185	89329
70599	5825
69452	44854
99296	116489
76281	128988
90785	145990
82981	164211
57010	103132
9962	38639
8268	52343
95327	145946
71526	37995
72626	36171
61552	62863
60920	86942
53828	47895
6826	21147
56060	154636
82364	61531
62089	63006
12900	56234
47838	152478
83899	145990
73537	146523
78970	153698
54796	20308
73628	126146
95684	134619
82387	84389
11970	109728
52360	152872
100853	5825
2295	73469
96028	34517
47548	64508
25379	83384
41816	12564
56128	43449
50469	63006
79666	106714
78490	138151
65756	149854
99545	112727
99164	32465
74797	65520
103084	89802
67907	36171
89321	124997
13372	52343
82918	153551
15343	12564
74679	57018
19291	63006
83063	68767
42226	153698
28300	144267
70470	21147
57653	21147
17764	37957
37607	149641
27788	167985
71719	6809
86561	47107
90469	38222
